amazon0505,3356828,38.734575
dolphins,318,0.005477999999999997
karate,156,0.004890999999999993
lesmis,508,0.005057000000000006
NCAA_football,1537,0.006725000000000009
p2p-Gnutella05,31843,0.025919000000000025
polblogs,19090,0.06062600000000001
soc-LiveJournal1,68993777,1121.060663
soc-sign-Slashdot081106,516579,2.5643610000000003
stateborders,214,0.006414000000000003
wiki-Vote,103693,0.0008580000000000254
