224 0 0 161 61 35 230 0 98 0
150 0 0 128 72 29 260 0 112 0
0 0 0 172 56 6 90 0 36 0
0 0 0 156 67 16 190 30 58 125
3 0 0 144 67 26 200 190 76 98
43 0 0 133 28 27 200 190 103 130
0 0 0 139 28 19 70 60 67 183
0 0 0 150 6 12 230 40 45 80
0 0 0 150 61 14 70 100 63 76
0 0 0 172 50 22 320 320 80 107
0 0 0 144 28 34 330 330 103 116
0 0 0 133 0 50 330 330 103 139
3 0 0 139 22 30 320 320 80 103
0 0 0 161 -6 15 100 90 54 103
0 0 0 183 22 26 200 200 80 107
0 0 0 150 33 43 340 350 80 107
0 0 0 178 -11 13 100 90 54 63
0 0 0 239 17 6 90 190 27 36
0 0 0 261 39 5 290 330 40 98
0 0 0 244 56 14 80 100 63 76
0 0 0 244 50 12 320 340 45 63
0 0 0 261 39 11 210 220 54 63
0 0 0 256 28 9 200 250 45 112
0 0 0 217 17 18 240 220 80 107
0 0 0 217 39 20 330 340 58 76
0 0 0 228 33 7 170 310 31 40
0 0 0 211 28 26 200 220 89 112
0 0 0 183 39 42 330 310 94 116
0 0 0 194 22 20 120 50 63 80
0 0 0 233 11 13 80 210 63 80
0 0 0 244 22 14 200 270 67 107
0 0 0 228 6 18 260 260 89 107
3 0 0 172 89 37 260 200 94 80
5 0 0 156 61 31 200 0 67 0
0 0 0 167 61 27 330 320 80 107
0 0 0 183 17 22 300 350 49 89
0 0 0 156 39 37 310 200 67 134
36 0 0 139 0 34 190 200 98 134
51 0 0 161 61 36 260 90 103 89
0 0 0 183 6 17 90 110 67 139
0 0 0 233 17 17 100 310 67 103
0 0 0 244 33 26 310 210 80 94
0 0 0 233 28 23 210 210 76 103
0 0 0 139 89 32 230 160 76 192
234 0 0 172 67 52 190 240 139 116
36 0 0 139 67 34 240 310 94 58
0 0 0 178 39 14 310 210 54 76
0 0 0 194 33 17 210 290 63 143
0 0 0 222 39 22 200 320 67 98
0 0 0 217 44 22 320 350 72 76
0 0 0 244 44 14 110 210 54 98
0 0 0 239 61 17 210 220 72 107
0 0 0 222 72 34 210 290 76 148
33 0 0 161 50 35 330 330 107 103
25 0 0 133 33 21 340 200 94 89
3 0 0 144 39 14 90 320 58 103
0 0 0 228 39 17 200 300 72 94
0 0 0 250 78 31 320 240 80 134
0 0 0 283 50 13 20 270 58 130
0 0 0 294 56 19 310 330 76 148
3 0 0 189 61 33 220 350 103 112
0 0 0 189 56 35 270 0 103 0
0 0 0 183 39 56 330 0 116 0
0 0 0 217 44 38 340 0 89 0
0 0 0 250 17 29 310 310 98 116
0 0 0 272 72 22 330 330 67 76
0 0 0 283 50 26 200 180 80 103
0 0 0 289 67 32 320 330 98 130
0 0 0 256 56 46 310 310 107 130
0 0 0 256 28 26 330 330 72 89
0 0 0 278 28 29 310 310 63 94
0 0 0 261 39 33 300 290 80 103
0 0 0 206 83 42 300 270 89 112
0 0 0 194 39 32 270 260 107 143
0 0 0 217 11 34 330 330 103 125
0 0 0 267 28 29 200 240 80 139
0 0 0 278 83 30 320 250 80 112
0 0 0 300 72 22 310 310 63 76
0 0 0 311 89 22 210 210 72 94
0 0 0 250 83 36 190 220 98 148
5 0 0 167 89 26 210 170 67 107
5 0 0 228 117 28 320 320 80 107
0 0 0 294 67 35 320 320 94 134
0 0 0 278 106 52 330 340 94 116
0 0 0 228 72 73 340 320 130 161
0 0 0 200 61 67 330 240 112 170
0 0 0 211 44 57 320 320 107 139
0 0 0 206 56 27 230 210 63 94
0 0 0 222 33 26 230 240 94 116
5 0 0 211 89 32 230 190 80 161
0 0 0 200 61 31 210 30 89 165
0 0 0 233 50 47 330 350 103 134
0 0 0 306 44 23 350 140 67 89
0 0 0 339 61 25 300 70 76 103
0 0 0 328 83 38 300 320 76 89
0 0 0 283 133 51 320 320 103 130
0 0 0 328 94 37 330 320 107 130
0 0 0 328 128 45 330 240 98 130
0 0 0 344 156 45 330 320 116 139
0 0 0 367 139 40 330 330 103 148
0 0 0 372 144 51 320 320 107 116
0 0 0 333 122 55 320 310 107 130
0 0 0 328 111 52 330 290 103 130
0 0 0 317 111 54 330 340 112 139
0 0 0 267 100 64 320 320 125 156
0 0 0 300 89 47 340 330 116 148
0 0 0 311 83 42 320 340 94 112
0 0 0 356 94 32 210 200 98 112
0 0 0 361 106 24 300 310 80 98
0 0 0 306 100 46 210 200 72 94
0 0 0 311 83 34 320 320 67 94
0 0 0 328 61 29 300 360 76 143
0 0 0 228 83 47 210 230 103 107
0 0 0 278 78 54 300 200 72 112
0 0 0 294 83 41 210 320 72 116
0 0 0 300 72 27 200 300 80 148
0 0 0 333 78 22 210 310 89 98
0 0 0 333 94 29 200 200 94 165
0 0 0 328 106 40 310 310 94 116
0 0 0 278 117 46 210 0 94 0
0 0 0 339 117 34 260 0 80 0
0 0 0 400 128 18 290 0 76 0
0 0 0 344 150 41 200 0 134 0
0 0 0 311 122 36 200 0 98 0
0 0 0 356 117 46 310 0 98 0
0 0 0 322 94 55 320 300 103 130
0 0 0 322 94 46 300 300 80 98
0 0 0 344 89 23 200 270 72 94
0 0 0 283 94 41 200 200 107 134
0 0 0 261 94 42 200 190 116 139
0 0 0 233 122 39 210 210 107 139
0 0 0 239 117 37 210 200 98 130
0 0 0 333 117 34 200 200 107 134
0 0 0 378 122 25 210 210 72 116
0 0 0 333 111 35 190 190 94 130
5 0 0 322 139 37 210 210 116 161
0 0 0 267 133 38 210 210 98 116
0 0 0 350 122 23 270 270 72 94
0 0 0 389 128 27 320 320 76 112
0 0 0 422 156 24 300 300 89 112
0 0 0 394 172 34 290 220 89 130
0 0 0 417 161 34 310 310 107 134
0 0 0 417 144 34 300 300 98 112
0 0 0 378 128 26 200 220 89 112
0 0 0 278 111 38 210 210 103 116
0 0 0 278 111 37 190 230 98 116
0 0 0 300 106 35 210 210 112 148
0 0 0 339 100 27 210 200 80 125
0 0 0 378 122 33 200 200 98 112
0 0 0 267 122 46 200 230 103 116
0 0 0 239 111 38 200 210 94 107
0 0 0 250 106 31 210 200 98 116
0 0 0 261 83 32 200 0 89 0
0 0 0 306 89 32 210 0 89 0
0 0 0 350 100 22 200 0 67 0
0 0 0 294 106 29 210 0 98 0
0 0 0 317 100 24 190 320 72 116
0 0 0 372 100 18 200 200 58 125
0 0 0 372 100 18 310 210 94 116
0 0 0 328 111 28 190 190 76 130
0 0 0 294 111 32 200 160 98 134
0 0 0 300 117 37 190 210 103 112
0 0 0 261 117 36 210 200 103 112
0 0 0 228 106 44 210 190 89 98
0 0 0 372 111 34 200 200 94 94
0 0 0 272 128 23 200 190 80 107
0 0 0 267 122 33 190 190 80 107
0 0 0 322 117 29 190 320 94 116
0 0 0 283 117 32 190 310 89 107
0 0 0 306 117 17 320 210 98 107
0 0 0 372 122 26 310 30 94 125
0 0 0 394 111 29 210 320 89 232
0 0 0 367 122 22 210 310 89 116
0 0 0 367 128 25 210 90 80 143
0 0 0 383 111 34 270 90 107 148
0 0 0 361 94 30 200 90 89 130
0 0 0 311 117 19 330 30 80 125
0 0 0 339 78 19 100 340 45 130
0 0 0 372 89 26 210 260 89 156
0 0 0 428 128 21 210 300 89 107
0 0 0 383 172 30 300 320 89 156
0 0 0 383 128 52 190 0 103 0
0 0 0 322 106 39 330 0 103 0
0 0 0 261 100 41 230 0 89 0
0 0 0 256 100 22 290 0 58 0
0 0 0 283 89 0 310 0 67 0
0 0 0 328 133 0 0 0 0 0
0 0 0 372 100 12 100 60 54 67
0 0 0 372 128 23 210 330 80 112
0 0 0 394 106 17 210 210 72 89
0 0 0 394 100 19 310 330 98 130
0 0 0 361 100 30 310 320 98 125
0 0 0 361 89 18 200 200 76 98
0 0 0 222 89 45 210 210 116 148
0 0 0 239 122 38 190 190 103 134
0 0 0 261 78 22 330 320 80 98
0 0 0 306 72 17 210 90 67 125
0 0 0 306 89 23 200 210 89 107
0 0 0 306 83 23 240 90 80 125
0 0 0 289 94 25 220 90 80 116
0 0 0 306 61 18 200 210 76 94
0 0 0 328 72 22 310 10 80 107
0 0 0 328 78 26 310 330 89 130
0 0 0 322 89 31 300 120 72 107
0 0 0 289 144 27 190 310 72 94
0 0 0 294 117 26 320 300 76 94
0 0 0 306 144 33 300 330 76 143
0 0 0 272 83 50 310 220 98 192
0 0 0 244 78 23 320 120 107 103
0 0 0 306 56 21 120 270 58 116
0 0 0 361 89 18 100 90 63 139
0 0 0 394 100 16 120 130 58 76
0 0 0 400 111 16 110 30 63 107
0 0 0 422 117 10 110 140 54 98
0 0 0 417 139 26 310 210 63 112
0 0 0 350 150 22 200 30 98 143
0 0 0 344 144 0 210 0 89 0
0 0 0 372 161 16 300 230 72 103
0 0 0 328 150 22 220 230 80 112
0 0 0 267 133 35 220 330 89 103
0 0 0 211 122 35 330 230 89 80
48 0 0 172 83 12 330 270 45 94
71 0 0 144 111 9 210 120 36 76
0 0 0 222 117 9 210 100 40 76
0 0 0 256 78 16 100 20 58 58
0 0 0 300 78 12 100 100 63 94
0 0 0 322 83 15 360 60 36 72
0 0 0 328 106 24 100 80 76 67
0 0 0 350 117 16 110 300 58 80
0 0 0 372 128 14 70 270 54 112
0 0 0 372 117 12 300 210 67 130
0 0 0 344 111 16 190 240 67 107
0 0 0 283 100 29 200 210 103 80
0 0 0 189 111 27 320 90 76 94
0 0 0 206 106 20 80 90 72 116
0 0 0 267 89 16 210 330 58 94
0 0 0 250 89 28 240 280 89 201
0 0 0 172 72 22 200 340 67 103
0 0 0 217 67 20 210 30 67 130
3 0 0 217 106 21 200 200 72 148
0 0 0 194 133 28 200 190 63 72
0 0 0 217 100 57 330 10 103 76
0 0 0 211 28 30 330 0 80 0
0 0 0 244 -6 17 80 0 76 0
0 0 0 261 28 19 180 0 112 0
53 0 0 222 39 20 80 0 63 0
8 0 0 189 78 20 220 0 58 0
0 0 0 222 50 13 110 0 58 0
0 0 0 250 44 29 90 100 89 103
0 0 0 283 56 22 90 90 72 89
0 0 0 322 72 9 90 90 67 80
0 0 0 322 83 9 230 330 40 98
0 0 0 294 72 13 210 220 80 107
0 0 0 183 78 21 180 190 67 80
36 0 0 156 61 21 330 320 80 103
0 0 0 161 44 44 320 320 103 116
0 0 0 172 11 13 310 330 54 125
0 0 0 178 56 32 330 90 98 103
0 0 0 200 0 16 90 90 54 161
0 0 0 211 -6 13 90 50 45 130
0 0 0 217 11 24 100 90 80 94
0 0 0 233 17 22 100 100 63 89
0 0 0 261 44 17 100 100 63 174
0 0 0 250 39 13 100 230 63 107
0 0 0 239 22 5 180 300 40 94
0 0 0 244 11 19 190 100 58 125
20 0 0 117 89 18 130 80 63 94
147 0 0 139 67 28 220 90 76 72
10 0 0 133 22 24 300 340 72 103
0 0 0 150 6 15 70 300 45 98
0 0 0 133 22 31 320 90 103 130
0 0 0 106 -22 11 30 0 58 0
0 0 0 128 -44 21 80 0 63 0
0 0 0 167 -44 6 220 0 40 0
0 0 0 133 -22 23 330 0 80 0
0 0 0 122 -17 29 330 0 76 0
0 0 0 139 -44 16 80 0 58 0
0 0 0 156 -39 2 100 0 36 0
0 0 0 189 -17 21 80 90 72 89
0 0 0 183 0 5 310 30 27 80
0 0 0 172 39 8 110 140 45 98
8 0 0 156 83 11 250 90 54 94
122 0 0 189 39 22 240 250 130 174
0 0 0 178 78 17 40 300 36 98
0 0 0 194 39 14 340 330 40 58
0 0 0 161 11 5 170 320 22 116
0 0 0 206 67 10 340 350 45 107
0 0 0 194 56 21 320 140 76 107
0 0 0 211 100 20 360 270 76 130
0 0 0 200 56 14 100 210 58 89
0 0 0 183 56 8 160 190 31 130
0 0 0 156 56 12 320 220 40 125
0 0 0 133 56 13 320 70 76 36
3 0 0 156 17 15 110 140 45 112
178 0 0 144 78 42 200 310 63 94
180 0 0 150 106 29 190 190 89 130
432 0 0 156 100 4 210 90 80 139
193 0 0 106 72 26 140 90 31 183
64 0 0 150 67 17 180 140 76 103
208 0 0 133 89 10 330 330 76 161
0 0 0 150 56 10 330 340 40 130
0 0 0 144 61 30 150 30 31 89
86 0 0 150 61 7 190 0 98 0
0 0 0 139 33 15 330 0 36 0
0 0 0 150 6 19 90 0 67 0
28 0 0 139 17 54 140 0 98 0
64 0 0 128 39 40 340 0 130 0
0 0 0 106 0 9 320 0 103 0
0 0 0 111 -22 0 90 0 40 0
79 0 0 100 33 29 170 160 72 89
292 0 0 111 50 34 140 140 107 161
0 0 0 122 33 11 90 90 58 67
0 0 0 139 -11 14 80 80 76 89
0 0 0 139 -6 31 100 100 72 94
0 0 0 128 -6 11 90 100 58 89
0 0 0 183 22 15 310 150 58 89
0 0 0 83 6 11 110 100 40 94
0 0 0 78 22 38 90 30 76 130
0 0 0 106 -11 32 120 90 76 125
0 0 0 122 28 2 350 140 27 134
0 0 0 211 44 11 90 100 40 107
0 0 0 200 11 13 310 60 67 116
0 0 0 167 50 40 80 50 98 116
0 0 0 222 28 22 100 280 58 98
0 0 0 228 39 20 100 90 72 98
0 0 0 211 67 36 100 260 80 107
0 0 0 178 50 38 90 100 80 80
0 0 0 183 6 24 90 0 80 0
0 0 0 217 6 20 70 0 67 0
0 0 0 222 0 13 100 0 40 0
0 0 0 211 11 18 100 0 76 0
0 0 0 228 17 9 20 0 36 0
0 0 0 228 6 8 120 0 36 0
0 0 0 228 17 15 90 0 54 0
0 0 0 239 6 9 140 0 31 0
0 0 0 233 0 9 100 0 36 0
0 0 0 228 0 9 310 0 45 0
0 0 0 133 33 15 200 0 58 0
18 0 0 139 50 33 260 0 67 0
0 0 0 161 33 13 100 0 45 0
0 0 0 161 39 25 90 100 72 94
0 0 0 172 -6 10 90 120 58 98
0 0 0 172 -22 9 100 330 54 94
0 0 0 189 -11 20 90 100 67 76
0 0 0 217 6 18 100 140 63 116
0 0 0 228 39 25 90 260 63 94
0 0 0 244 17 22 320 320 72 94
0 0 0 167 11 29 60 70 72 103
0 0 0 178 -28 24 80 70 72 89
0 0 0 194 -39 15 90 80 45 94
0 0 0 222 -28 21 70 130 67 116
0 0 0 244 -22 10 220 150 45 112
0 0 0 222 -33 17 240 220 67 148
5 0 0 144 39 23 190 240 58 143
0 0 0 161 94 30 220 190 80 170
61 0 0 133 28 47 290 170 103 170
56 0 0 133 11 52 190 210 130 94
211 0 0 128 78 38 160 170 134 72
152 0 0 78 22 22 210 90 76 130
0 0 0 122 28 13 110 140 40 107
0 0 0 122 28 13 210 200 58 170
0 0 0 144 11 12 310 20 54 112
0 0 0 133 6 16 110 270 67 170
0 0 0 133 0 21 230 230 63 72
152 0 0 111 44 53 200 0 125 0
0 0 0 89 6 14 20 0 98 0
0 0 0 133 -22 13 150 0 63 0
0 0 0 144 -6 16 180 0 63 0
0 0 0 144 -6 17 230 160 76 94
15 0 0 133 78 25 190 50 58 103
0 0 0 200 89 14 300 90 58 219
0 0 0 211 33 17 110 90 58 76
0 0 0 211 33 20 80 80 63 72
3 0 0 156 83 27 230 150 76 112
0 0 0 156 78 62 330 340 107 143
0 0 0 178 44 19 90 310 45 103
0 0 0 222 50 19 90 150 67 103
0 0 0 233 56 22 320 320 89 134
0 0 0 178 78 31 350 330 63 103
0 0 0 206 39 17 30 200 58 139
0 0 0 222 44 19 270 160 58 197
0 0 0 228 72 20 330 160 67 170
0 0 0 250 111 22 230 240 63 80
0 0 0 200 83 44 320 180 98 94
0 0 0 189 22 17 120 170 54 125
97 0 0 156 0 35 210 200 107 156
180 0 0 111 56 51 160 220 130 80
513 0 0 111 56 31 200 180 107 116
74 0 0 117 33 19 230 310 67 72
3 0 0 144 33 22 240 300 76 72
41 0 0 117 67 46 180 330 94 197
178 0 0 117 72 47 200 330 112 165
5 0 0 139 56 25 230 0 63 0
5 0 0 133 83 38 180 0 98 0
0 0 0 178 72 26 310 0 58 0
0 0 0 189 56 15 100 0 58 0
0 0 0 217 39 25 320 0 98 0
0 0 0 239 67 21 90 0 72 0
0 0 0 294 83 20 110 0 72 0
0 0 0 306 100 19 210 200 89 107
0 0 0 194 100 32 210 210 98 130
0 0 0 217 72 21 100 230 58 98
0 0 0 256 50 17 110 350 72 116
0 0 0 267 67 31 310 310 89 103
0 0 0 244 61 43 310 310 116 143
61 0 0 117 28 32 330 330 107 130
8 0 0 117 0 18 10 320 72 134
0 0 0 194 0 31 330 330 94 103
0 0 0 200 17 21 260 310 67 98
0 0 0 211 44 22 300 350 67 112
0 0 0 211 56 31 300 320 72 98
0 0 0 183 44 42 340 330 89 98
0 0 0 217 22 20 310 300 31 130
0 0 0 256 44 22 320 190 72 107
0 0 0 278 78 31 330 180 80 112
0 0 0 267 117 43 320 210 72 107
0 0 0 244 100 34 190 210 89 107
0 0 0 250 78 16 210 330 67 107
8 0 0 211 78 23 190 300 76 112
0 0 0 211 78 36 200 320 89 103
0 0 0 233 33 22 230 310 72 94
0 0 0 217 67 29 200 310 89 156
0 0 0 200 94 43 330 340 80 148
0 0 0 250 56 41 320 60 89 103
0 0 0 239 67 47 320 0 89 0
0 0 0 267 39 30 310 0 76 0
0 0 0 267 50 45 320 0 112 0
0 0 0 233 56 58 330 0 125 0
0 0 0 250 0 27 40 0 89 0
0 0 0 272 11 14 210 320 63 116
0 0 0 306 33 21 330 310 98 80
0 0 0 306 50 19 310 80 67 89
0 0 0 328 67 21 90 210 58 98
0 0 0 344 94 24 200 310 80 107
0 0 0 322 83 35 300 200 80 98
0 0 0 256 78 47 200 210 80 76
0 0 0 206 89 44 310 360 67 161
0 0 0 217 67 39 30 320 130 116
0 0 0 261 22 31 320 200 98 107
0 0 0 261 78 34 210 300 94 107
0 0 0 306 61 25 310 210 89 125
0 0 0 278 72 38 210 220 98 107
15 0 0 183 61 38 210 120 94 130
79 0 0 150 50 34 230 160 80 116
76 0 0 156 44 33 220 240 72 98
25 0 0 139 94 34 220 330 63 125
0 0 0 194 78 45 340 230 98 103
0 0 0 244 67 28 300 320 72 107
0 0 0 272 83 33 310 320 89 125
0 0 0 278 100 52 330 330 98 134
0 0 0 244 83 58 320 330 107 134
0 0 0 228 61 54 320 320 98 103
0 0 0 267 50 35 310 200 80 130
0 0 0 239 56 35 250 300 103 107
0 0 0 256 56 36 310 310 89 112
0 0 0 278 89 45 310 200 98 112
3 0 0 244 89 51 190 340 94 134
3 0 0 217 61 58 330 210 103 116
0 0 0 256 33 31 200 220 94 112
0 0 0 217 17 29 220 0 72 0
0 0 0 222 44 31 260 100 76 139
0 0 0 233 39 38 320 10 103 134
0 0 0 250 56 24 210 200 94 116
20 0 0 167 122 50 180 160 98 143
43 0 0 183 117 30 240 250 94 112
8 0 0 228 100 25 320 320 80 107
0 0 0 272 83 32 310 310 76 98
0 0 0 261 100 35 200 200 94 112
0 0 0 306 94 34 310 310 80 103
0 0 0 300 106 48 300 300 103 125
0 0 0 267 106 61 320 290 98 125
0 0 0 283 122 37 200 210 94 107
0 0 0 333 106 43 310 310 98 130
0 0 0 372 117 27 340 330 76 94
0 0 0 350 133 27 210 210 80 98
0 0 0 217 100 52 210 200 112 139
0 0 0 239 83 43 210 210 107 134
0 0 0 272 94 32 190 200 98 112
0 0 0 333 100 26 200 250 76 134
0 0 0 383 106 20 310 290 80 103
0 0 0 400 122 22 200 200 89 103
0 0 0 389 128 25 280 280 76 94
0 0 0 361 117 41 300 300 80 103
0 0 0 328 89 34 200 200 98 116
0 0 0 311 94 34 290 290 89 103
0 0 0 350 106 37 290 300 94 103
0 0 0 356 106 25 200 190 80 103
0 0 0 283 100 41 200 200 103 130
3 0 0 256 133 46 330 10 94 156
0 0 0 333 83 30 330 0 94 0
0 0 0 378 106 18 300 300 67 80
0 0 0 417 133 27 310 310 89 103
0 0 0 417 139 24 190 190 94 107
0 0 0 361 161 26 200 200 89 107
0 0 0 367 150 37 210 200 103 130
0 0 0 367 183 34 200 210 98 125
0 0 0 367 189 29 190 190 89 107
0 0 0 356 156 35 200 210 94 112
0 0 0 333 111 35 200 210 89 103
0 0 0 328 100 41 190 210 103 125
0 0 0 294 111 47 200 200 98 125
0 0 0 278 111 43 200 310 98 170
0 0 0 261 133 48 200 210 103 130
0 0 0 261 100 48 210 220 98 112
0 0 0 261 94 39 200 190 94 116
0 0 0 289 122 35 300 180 76 139
0 0 0 317 133 39 290 220 67 76
0 0 0 322 100 34 180 190 76 98
0 0 0 350 133 29 310 290 58 72
0 0 0 378 133 22 200 190 72 116
0 0 0 328 122 30 200 200 98 134
0 0 0 278 100 37 200 190 107 130
0 0 0 306 100 37 200 210 107 89
0 0 0 333 117 30 200 310 72 112
0 0 0 361 122 36 300 200 94 103
0 0 0 344 106 33 190 210 80 134
0 0 0 300 94 35 210 200 112 148
0 0 0 322 117 32 200 200 125 130
0 0 0 300 128 34 210 210 107 125
0 0 0 289 128 31 200 210 98 103
0 0 0 300 133 27 200 0 80 0
0 0 0 344 94 27 200 200 89 98
0 0 0 367 89 24 200 230 76 103
0 0 0 289 111 40 190 190 103 125
0 0 0 333 128 41 300 300 76 94
0 0 0 328 128 31 190 190 72 107
0 0 0 311 128 32 300 330 89 148
0 0 0 356 133 34 310 280 94 139
0 0 0 361 117 26 300 300 94 116
0 0 0 356 106 24 210 310 76 94
0 0 0 250 94 43 200 100 107 174
0 0 0 267 111 39 190 210 98 112
0 0 0 350 117 18 300 330 80 112
0 0 0 339 111 25 200 220 80 94
0 0 0 367 133 35 330 330 80 112
0 0 0 372 100 22 300 320 80 103
0 0 0 372 89 25 310 310 89 116
0 0 0 372 106 31 310 300 89 143
0 0 0 372 100 34 310 200 89 116
0 0 0 306 117 36 200 200 98 116
0 0 0 233 111 41 210 200 98 107
0 0 0 289 106 31 210 180 80 103
0 0 0 356 122 21 200 200 72 72
0 0 0 389 111 21 200 270 67 103
0 0 0 378 144 26 300 150 67 148
0 0 0 378 117 23 290 210 72 134
0 0 0 378 122 24 310 90 80 130
0 0 0 400 139 20 300 0 58 0
0 0 0 394 100 22 200 0 63 0
0 0 0 378 89 33 300 0 94 0
0 0 0 278 111 37 200 0 103 0
0 0 0 283 89 26 210 0 89 0
0 0 0 311 83 23 210 210 76 98
0 0 0 367 83 22 210 220 98 125
0 0 0 350 94 21 230 230 76 103
0 0 0 367 67 21 200 250 76 98
0 0 0 378 100 23 290 70 63 72
0 0 0 400 106 17 310 300 49 130
0 0 0 406 122 21 200 300 67 63
0 0 0 372 106 23 300 200 80 139
0 0 0 389 100 11 300 200 54 89
0 0 0 311 167 39 200 300 107 98
3 0 0 256 150 37 190 200 63 134
0 0 0 333 106 20 310 200 76 103
0 0 0 350 122 17 200 120 58 76
0 0 0 333 122 22 290 330 72 98
0 0 0 267 122 38 210 300 107 103
0 0 0 228 106 39 200 200 80 112
0 0 0 294 106 16 180 210 40 98
0 0 0 350 78 15 110 190 45 143
0 0 0 378 111 16 180 320 63 103
0 0 0 389 122 18 320 60 76 125
0 0 0 383 106 19 300 90 76 94
0 0 0 389 111 16 200 230 94 116
0 0 0 361 133 21 120 210 76 98
0 0 0 272 150 55 200 0 116 0
0 0 0 272 139 38 330 0 89 0
0 0 0 306 106 20 90 0 76 0
0 0 0 361 100 22 110 0 49 0
0 0 0 383 122 16 170 0 45 0
0 0 0 289 128 30 210 0 98 0
0 0 0 239 106 35 210 0 76 0
0 0 0 311 67 20 310 310 63 80
0 0 0 278 89 23 210 220 76 125
15 0 0 228 67 29 240 180 94 156
114 0 0 183 128 25 210 130 67 116
99 0 0 194 94 47 190 130 112 107
20 0 0 172 56 16 310 330 94 107
0 0 0 222 56 10 300 320 40 103
0 0 0 256 61 9 100 90 31 103
0 0 0 267 89 20 320 330 72 103
0 0 0 278 78 28 330 220 94 103
0 0 0 300 156 30 330 300 89 72
0 0 0 328 111 20 90 130 80 130
0 0 0 344 100 19 50 190 76 89
0 0 0 333 117 13 230 310 58 98
0 0 0 250 100 31 200 320 80 80
0 0 0 283 117 14 310 310 58 116
0 0 0 317 94 18 100 200 67 67
0 0 0 311 100 27 200 200 72 103
0 0 0 261 117 39 320 310 76 63
0 0 0 289 94 17 330 210 67 76
0 0 0 278 111 21 320 130 67 125
0 0 0 322 78 18 90 90 67 94
0 0 0 339 89 13 200 230 58 72
0 0 0 217 100 33 200 0 80 0
0 0 0 189 72 22 210 0 58 0
0 0 0 228 50 9 70 0 54 0
0 0 0 256 11 14 230 0 58 0
0 0 0 278 11 13 100 0 63 0
0 0 0 283 33 26 90 0 76 0
0 0 0 306 33 11 100 0 54 0
0 0 0 294 44 4 90 0 36 0
0 0 0 261 50 22 110 120 76 89
0 0 0 278 28 21 50 90 67 94
0 0 0 200 6 32 230 240 94 116
71 0 0 128 39 25 20 20 80 98
5 0 0 144 6 16 190 110 40 116
33 0 0 144 44 21 310 100 63 63
0 0 0 156 39 14 110 70 67 143
0 0 0 183 0 13 100 320 58 98
0 0 0 200 -6 14 90 80 45 76
0 0 0 167 6 5 160 30 22 76
127 0 0 178 56 28 90 280 80 112
8 0 0 150 72 15 320 320 36 89
0 0 0 194 50 11 80 160 36 80
0 0 0 178 50 25 330 200 76 103
0 0 0 211 17 8 100 120 54 72
0 0 0 217 22 13 100 250 54 36
0 0 0 217 17 22 320 100 76 98
0 0 0 156 67 25 340 70 72 148
0 0 0 139 56 14 230 0 54 0
198 0 0 128 44 29 250 0 80 0
0 0 0 150 28 5 110 0 31 0
0 0 0 156 28 7 190 0 27 0
0 0 0 144 28 18 240 0 72 0
0 0 0 161 50 24 320 0 63 0
0 0 0 183 67 27 80 0 63 0
0 0 0 217 33 11 120 0 63 0
0 0 0 233 22 2 140 0 27 0
0 0 0 189 33 9 90 0 45 0
0 0 0 233 50 10 90 0 80 0
